BioSample Replicate Chr BinnedPos AvgCoverage AvgChr
E41A-NW 2 1-PB2 400 20160.08 1-PB2
E41A-NW 2 1-PB2 450 18952.58 1-PB2
E41A-NW 2 1-PB2 500 18501.64 1-PB2
E41A-NW 2 1-PB2 550 18887.92 1-PB2
E41A-NW 2 1-PB2 600 19598.08 1-PB2
E41A-NW 2 1-PB2 650 19930.84 1-PB2
E41A-NW 2 1-PB2 700 19778.9 1-PB2
E41A-NW 2 1-PB2 750 19448.98 1-PB2
E41A-NW 2 1-PB2 800 19318.18 1-PB2
E41A-NW 2 1-PB2 850 18197 1-PB2
E41A-NW 2 1-PB2 900 17068.24 1-PB2
E41A-NW 2 1-PB2 950 16765.12 1-PB2
E41A-NW 2 1-PB2 1000 16625.8 1-PB2
E41A-NW 2 1-PB2 1050 17154.18 1-PB2
E41A-NW 2 1-PB2 1100 16787.04 1-PB2
E41A-NW 2 1-PB2 1150 16244.52 1-PB2
E41A-NW 2 1-PB2 1200 15729.4 1-PB2
E41A-NW 2 1-PB2 1250 16724.32 1-PB2
E41A-NW 2 1-PB2 1300 17370.68 1-PB2
E41A-NW 2 1-PB2 1350 17730.26 1-PB2
E41A-NW 2 1-PB2 1400 19389.16 1-PB2
E41A-NW 2 1-PB2 1450 20615.96 1-PB2
E41A-NW 2 1-PB2 1500 20902.02 1-PB2
E41A-NW 2 1-PB2 1550 20815.6 1-PB2
E41A-NW 2 1-PB2 1600 20291.22 1-PB2
E41A-NW 2 1-PB2 1650 19857.26 1-PB2
E41A-NW 2 1-PB2 1700 18860.32 1-PB2
E41A-NW 2 1-PB2 1750 18391.2 1-PB2
E41A-NW 2 1-PB2 1800 18643.14 1-PB2
E41A-NW 2 1-PB2 1850 19402.92 1-PB2
E41A-NW 2 1-PB2 1900 18881.08 1-PB2
E41A-NW 2 1-PB2 1950 18644.26 1-PB2
E41A-NW 2 1-PB2 2000 21618.38 1-PB2
E41A-NW 2 1-PB2 2050 24031.14 1-PB2
E41A-NW 2 1-PB2 2100 25750.08 1-PB2
E41A-NW 2 1-PB2 2150 27307.3 1-PB2
E41A-NW 2 1-PB2 2200 26771.26 1-PB2
E41A-NW 2 1-PB2 2250 21220.0697674419 1-PB2
E41A-NW 2 2-PB1 2250 4720.57142857143 2-PB1
E41A-NW 2 2-PB1 2300 7980.56 2-PB1
E41A-NW 2 2-PB1 2350 13020.84 2-PB1
E41A-NW 2 2-PB1 2400 15163.86 2-PB1
E41A-NW 2 2-PB1 2450 14678.82 2-PB1
E41A-NW 2 2-PB1 2500 14802.76 2-PB1
E41A-NW 2 2-PB1 2550 14603.16 2-PB1
E41A-NW 2 2-PB1 2600 14285.62 2-PB1
E41A-NW 2 2-PB1 2650 13639.7 2-PB1
E41A-NW 2 2-PB1 2700 12921.8 2-PB1
E41A-NW 2 2-PB1 2750 13835.12 2-PB1
E41A-NW 2 2-PB1 2800 14610.28 2-PB1
E41A-NW 2 2-PB1 2850 15002.6 2-PB1
E41A-NW 2 2-PB1 2900 13997.16 2-PB1
E41A-NW 2 2-PB1 2950 12854.92 2-PB1
E41A-NW 2 2-PB1 3000 11907.88 2-PB1
E41A-NW 2 2-PB1 3050 11267.04 2-PB1
E41A-NW 2 2-PB1 3100 11018.84 2-PB1
E41A-NW 2 2-PB1 3150 11709.52 2-PB1
E41A-NW 2 2-PB1 3200 12772.02 2-PB1
E41A-NW 2 2-PB1 3250 14242.14 2-PB1
E41A-NW 2 2-PB1 3300 15030.92 2-PB1
E41A-NW 2 2-PB1 3350 16276.72 2-PB1
E41A-NW 2 2-PB1 3400 16381.18 2-PB1
E41A-NW 2 2-PB1 3450 16216.8 2-PB1
E41A-NW 2 2-PB1 3500 16469.3 2-PB1
E41A-NW 2 2-PB1 3550 16063.84 2-PB1
E41A-NW 2 2-PB1 3600 14589.34 2-PB1
E41A-NW 2 2-PB1 3650 13709.34 2-PB1
E41A-NW 2 2-PB1 3700 13556.58 2-PB1
E41A-NW 2 2-PB1 3750 13183.58 2-PB1
E41A-NW 2 2-PB1 3800 13670.36 2-PB1
E41A-NW 2 2-PB1 3850 15108.36 2-PB1
E41A-NW 2 2-PB1 3900 15340.18 2-PB1
E41A-NW 2 2-PB1 3950 15944.44 2-PB1
E41A-NW 2 2-PB1 4000 14909.16 2-PB1
E41A-NW 2 2-PB1 4050 14208.26 2-PB1
E41A-NW 2 2-PB1 4100 14444.54 2-PB1
E41A-NW 2 2-PB1 4150 15118.86 2-PB1
E41A-NW 2 2-PB1 4200 15641.94 2-PB1
E41A-NW 2 2-PB1 4250 15804.06 2-PB1
E41A-NW 2 2-PB1 4300 16915.42 2-PB1
E41A-NW 2 2-PB1 4350 16735.7 2-PB1
E41A-NW 2 2-PB1 4400 14934.62 2-PB1
E41A-NW 2 2-PB1 4450 14329.82 2-PB1
E41A-NW 2 2-PB1 4500 13176.8 2-PB1
E41A-NW 2 2-PB1 4550 10223.9285714286 2-PB1
E41A-NW 2 3-PA 4550 2400.875 3-PA
E41A-NW 2 3-PA 4600 3237.04 3-PA
E41A-NW 2 3-PA 4650 4871.64 3-PA
E41A-NW 2 3-PA 4700 6248.64 3-PA
E41A-NW 2 3-PA 4750 7056.62 3-PA
E41A-NW 2 3-PA 4800 7537.08 3-PA
E41A-NW 2 3-PA 4850 6365.58 3-PA
E41A-NW 2 3-PA 4900 6199.54 3-PA
E41A-NW 2 3-PA 4950 5896.22 3-PA
E41A-NW 2 3-PA 5000 5459.46 3-PA
E41A-NW 2 3-PA 5050 4973.76 3-PA
E41A-NW 2 3-PA 5100 4626.5 3-PA
E41A-NW 2 3-PA 5150 4317.92 3-PA
E41A-NW 2 3-PA 5200 4229.52 3-PA
E41A-NW 2 3-PA 5250 3983.28 3-PA
E41A-NW 2 3-PA 5300 4035.48 3-PA
E41A-NW 2 3-PA 5350 4637.9 3-PA
E41A-NW 2 3-PA 5400 5438.6 3-PA
E41A-NW 2 3-PA 5450 5648.14 3-PA
E41A-NW 2 3-PA 5500 5716.24 3-PA
E41A-NW 2 3-PA 5550 5464.08 3-PA
E41A-NW 2 3-PA 5600 5543.54 3-PA
E41A-NW 2 3-PA 5650 5298.52 3-PA
E41A-NW 2 3-PA 5700 5152.42 3-PA
E41A-NW 2 3-PA 5750 5625.62 3-PA
E41A-NW 2 3-PA 5800 6104.74 3-PA
E41A-NW 2 3-PA 5850 6667.3 3-PA
E41A-NW 2 3-PA 5900 6799.48 3-PA
E41A-NW 2 3-PA 5950 6302.76 3-PA
E41A-NW 2 3-PA 6000 6277.2 3-PA
E41A-NW 2 3-PA 6050 6425.04 3-PA
E41A-NW 2 3-PA 6100 6550.66 3-PA
E41A-NW 2 3-PA 6150 6113.52 3-PA
E41A-NW 2 3-PA 6200 6477.58 3-PA
E41A-NW 2 3-PA 6250 6312.42 3-PA
E41A-NW 2 3-PA 6300 6584.12 3-PA
E41A-NW 2 3-PA 6350 7149.18 3-PA
E41A-NW 2 3-PA 6400 7589.6 3-PA
E41A-NW 2 3-PA 6450 7795.6 3-PA
E41A-NW 2 3-PA 6500 7942.2 3-PA
E41A-NW 2 3-PA 6550 7866.84 3-PA
E41A-NW 2 3-PA 6600 7584.88 3-PA
E41A-NW 2 3-PA 6650 8121.6 3-PA
E41A-NW 2 3-PA 6700 7808.52 3-PA
E41A-NW 2 3-PA 6750 5397.51515151515 3-PA
E41A-NW 2 4-HA 6750 44936.2352941177 4-HA
E41A-NW 2 4-HA 6800 67533.38 4-HA
E41A-NW 2 4-HA 6850 85509.24 4-HA
E41A-NW 2 4-HA 6900 93759.1 4-HA
E41A-NW 2 4-HA 6950 95579.72 4-HA
E41A-NW 2 4-HA 7000 93855.4 4-HA
E41A-NW 2 4-HA 7050 91300.42 4-HA
E41A-NW 2 4-HA 7100 91992.66 4-HA
E41A-NW 2 4-HA 7150 89005.38 4-HA
E41A-NW 2 4-HA 7200 86574.9 4-HA
E41A-NW 2 4-HA 7250 85000.76 4-HA
E41A-NW 2 4-HA 7300 82981.18 4-HA
E41A-NW 2 4-HA 7350 84862.56 4-HA
E41A-NW 2 4-HA 7400 88487.38 4-HA
E41A-NW 2 4-HA 7450 92573.38 4-HA
E41A-NW 2 4-HA 7500 92531.62 4-HA
E41A-NW 2 4-HA 7550 92490.74 4-HA
E41A-NW 2 4-HA 7600 96456.14 4-HA
E41A-NW 2 4-HA 7650 92709.86 4-HA
E41A-NW 2 4-HA 7700 85132.88 4-HA
E41A-NW 2 4-HA 7750 77051.46 4-HA
E41A-NW 2 4-HA 7800 72140.4 4-HA
E41A-NW 2 4-HA 7850 65203.22 4-HA
E41A-NW 2 4-HA 7900 64809.08 4-HA
E41A-NW 2 4-HA 7950 75570.76 4-HA
E41A-NW 2 4-HA 8000 79896.54 4-HA
E41A-NW 2 4-HA 8050 81484.16 4-HA
E41A-NW 2 4-HA 8100 84319.64 4-HA
E41A-NW 2 4-HA 8150 96989.96 4-HA
E41A-NW 2 4-HA 8200 96708.8 4-HA
E41A-NW 2 4-HA 8250 93559.52 4-HA
E41A-NW 2 4-HA 8300 88937.72 4-HA
E41A-NW 2 4-HA 8350 88267.44 4-HA
E41A-NW 2 4-HA 8400 76591.3 4-HA
E41A-NW 2 4-HA 8450 52999.2553191489 4-HA
E41A-NW 2 5-NP 8450 2347 5-NP
E41A-NW 2 5-NP 8500 3225.84 5-NP
E41A-NW 2 5-NP 8550 4423.86 5-NP
E41A-NW 2 5-NP 8600 4700.04 5-NP
E41A-NW 2 5-NP 8650 4592.32 5-NP
E41A-NW 2 5-NP 8700 4193.48 5-NP
E41A-NW 2 5-NP 8750 3663.12 5-NP
E41A-NW 2 5-NP 8800 4846.88 5-NP
E41A-NW 2 5-NP 8850 5313.54 5-NP
E41A-NW 2 5-NP 8900 5699.64 5-NP
E41A-NW 2 5-NP 8950 5264.34 5-NP
E41A-NW 2 5-NP 9000 4981.42 5-NP
E41A-NW 2 5-NP 9050 4623.9 5-NP
E41A-NW 2 5-NP 9100 4316.54 5-NP
E41A-NW 2 5-NP 9150 4621.22 5-NP
E41A-NW 2 5-NP 9200 5212.9 5-NP
E41A-NW 2 5-NP 9250 5226.2 5-NP
E41A-NW 2 5-NP 9300 5585.5 5-NP
E41A-NW 2 5-NP 9350 6003.7 5-NP
E41A-NW 2 5-NP 9400 6333.58 5-NP
E41A-NW 2 5-NP 9450 6540.02 5-NP
E41A-NW 2 5-NP 9500 6813.24 5-NP
E41A-NW 2 5-NP 9550 6834 5-NP
E41A-NW 2 5-NP 9600 6522.42 5-NP
E41A-NW 2 5-NP 9650 6138.8 5-NP
E41A-NW 2 5-NP 9700 5916.84 5-NP
E41A-NW 2 5-NP 9750 5402.5 5-NP
E41A-NW 2 5-NP 9800 4624.76 5-NP
E41A-NW 2 5-NP 9850 4232.16 5-NP
E41A-NW 2 5-NP 9900 4145.66 5-NP
E41A-NW 2 5-NP 9950 3946.14 5-NP
E41A-NW 2 5-NP 10000 2407.52631578947 5-NP
E41A-NW 2 6-NA 10000 761.967741935484 6-NA
E41A-NW 2 6-NA 10050 1127.8 6-NA
E41A-NW 2 6-NA 10100 1316.44 6-NA
E41A-NW 2 6-NA 10150 1269.48 6-NA
E41A-NW 2 6-NA 10200 1443.42 6-NA
E41A-NW 2 6-NA 10250 1494.78 6-NA
E41A-NW 2 6-NA 10300 1658.84 6-NA
E41A-NW 2 6-NA 10350 1788.14 6-NA
E41A-NW 2 6-NA 10400 1953.44 6-NA
E41A-NW 2 6-NA 10450 2043.76 6-NA
E41A-NW 2 6-NA 10500 2168.5 6-NA
E41A-NW 2 6-NA 10550 2157.62 6-NA
E41A-NW 2 6-NA 10600 1927.72 6-NA
E41A-NW 2 6-NA 10650 1756.6 6-NA
E41A-NW 2 6-NA 10700 1840.56 6-NA
E41A-NW 2 6-NA 10750 2146 6-NA
E41A-NW 2 6-NA 10800 2391.02 6-NA
E41A-NW 2 6-NA 10850 2406.62 6-NA
E41A-NW 2 6-NA 10900 1963.2 6-NA
E41A-NW 2 6-NA 10950 1667.66 6-NA
E41A-NW 2 6-NA 11000 1682.28 6-NA
E41A-NW 2 6-NA 11050 1585.68 6-NA
E41A-NW 2 6-NA 11100 1461.78 6-NA
E41A-NW 2 6-NA 11150 1459.48 6-NA
E41A-NW 2 6-NA 11200 1556.88 6-NA
E41A-NW 2 6-NA 11250 1757.8 6-NA
E41A-NW 2 6-NA 11300 1878.42 6-NA
E41A-NW 2 6-NA 11350 1736.34 6-NA
E41A-NW 2 6-NA 11400 1189.18367346939 6-NA
E41A-NW 2 7-M 11400 7990 7-M
E41A-NW 2 7-M 11450 12311.58 7-M
E41A-NW 2 7-M 11500 17676.12 7-M
E41A-NW 2 7-M 11550 21531.04 7-M
E41A-NW 2 7-M 11600 25218.18 7-M
E41A-NW 2 7-M 11650 28683.88 7-M
E41A-NW 2 7-M 11700 31720.1 7-M
E41A-NW 2 7-M 11750 31820.5 7-M
E41A-NW 2 7-M 11800 32000.6 7-M
E41A-NW 2 7-M 11850 30543.72 7-M
E41A-NW 2 7-M 11900 29559.2 7-M
E41A-NW 2 7-M 11950 26955.02 7-M
E41A-NW 2 7-M 12000 22988.8 7-M
E41A-NW 2 7-M 12050 21828.2 7-M
E41A-NW 2 7-M 12100 25225.46 7-M
E41A-NW 2 7-M 12150 26003.62 7-M
E41A-NW 2 7-M 12200 27629.42 7-M
E41A-NW 2 7-M 12250 28644.1 7-M
E41A-NW 2 7-M 12300 33276.14 7-M
E41A-NW 2 7-M 12350 30314.58 7-M
E41A-NW 2 7-M 12400 22907 7-M
E41A-NW 2 8-NS 12400 28016.8235294118 8-NS
E41A-NW 2 8-NS 12450 42564.94 8-NS
E41A-NW 2 8-NS 12500 49595.44 8-NS
E41A-NW 2 8-NS 12550 53005.98 8-NS
E41A-NW 2 8-NS 12600 51443.64 8-NS
E41A-NW 2 8-NS 12650 53687.4 8-NS
E41A-NW 2 8-NS 12700 58940.88 8-NS
E41A-NW 2 8-NS 12750 62398.2 8-NS
E41A-NW 2 8-NS 12800 62699.18 8-NS
E41A-NW 2 8-NS 12850 64116.32 8-NS
E41A-NW 2 8-NS 12900 64153.4 8-NS
E41A-NW 2 8-NS 12950 61533.94 8-NS
E41A-NW 2 8-NS 13000 57252.2 8-NS
E41A-NW 2 8-NS 13050 51480.64 8-NS
E41A-NW 2 8-NS 13100 49661.36 8-NS
E41A-NW 2 8-NS 13150 51426.08 8-NS
E41A-NW 2 8-NS 13200 44913.06 8-NS
E41A-NW 2 8-NS 13250 32657.7096774194 8-NS
E48A-NW 1 1-PB2 0 25749.8775510204 1-PB2
E48A-NW 1 1-PB2 50 33189.96 1-PB2
E48A-NW 1 1-PB2 100 37223.46 1-PB2
E48A-NW 1 1-PB2 150 36887.62 1-PB2
E48A-NW 1 1-PB2 200 35208.12 1-PB2
E48A-NW 1 1-PB2 250 30045.44 1-PB2
E48A-NW 1 1-PB2 300 28422.76 1-PB2
E48A-NW 1 1-PB2 350 27754.7 1-PB2
E48A-NW 1 1-PB2 400 25976.22 1-PB2
E48A-NW 1 1-PB2 450 24061.28 1-PB2
E48A-NW 1 1-PB2 500 22752.62 1-PB2
E48A-NW 1 1-PB2 550 23226.62 1-PB2
E48A-NW 1 1-PB2 600 24521.76 1-PB2
E48A-NW 1 1-PB2 650 25407.18 1-PB2
E48A-NW 1 1-PB2 700 25699.08 1-PB2
E48A-NW 1 1-PB2 750 26430.82 1-PB2
E48A-NW 1 1-PB2 800 26975.26 1-PB2
E48A-NW 1 1-PB2 850 25438.02 1-PB2
E48A-NW 1 1-PB2 900 23970.22 1-PB2
E48A-NW 1 1-PB2 950 24029.9 1-PB2
E48A-NW 1 1-PB2 1000 23639.1 1-PB2
E48A-NW 1 1-PB2 1050 23735.28 1-PB2
E48A-NW 1 1-PB2 1100 23087.46 1-PB2
E48A-NW 1 1-PB2 1150 23144.76 1-PB2
E48A-NW 1 1-PB2 1200 21884.46 1-PB2
E48A-NW 1 1-PB2 1250 22370.76 1-PB2
E48A-NW 1 1-PB2 1300 22950.24 1-PB2
E48A-NW 1 1-PB2 1350 24114.36 1-PB2
E48A-NW 1 1-PB2 1400 26430.6 1-PB2
E48A-NW 1 1-PB2 1450 28464.98 1-PB2
E48A-NW 1 1-PB2 1500 28639.04 1-PB2
E48A-NW 1 1-PB2 1550 27527.12 1-PB2
E48A-NW 1 1-PB2 1600 26361.48 1-PB2
E48A-NW 1 1-PB2 1650 25830.62 1-PB2
E48A-NW 1 1-PB2 1700 24896.52 1-PB2
E48A-NW 1 1-PB2 1750 25132.06 1-PB2
E48A-NW 1 1-PB2 1800 26526.78 1-PB2
E48A-NW 1 1-PB2 1850 28431.94 1-PB2
E48A-NW 1 1-PB2 1900 28285.38 1-PB2
E48A-NW 1 1-PB2 1950 28489.48 1-PB2
E48A-NW 1 1-PB2 2000 30749.14 1-PB2
E48A-NW 1 1-PB2 2050 31819.06 1-PB2
E48A-NW 1 1-PB2 2100 30056.26 1-PB2
E48A-NW 1 1-PB2 2150 31408.54 1-PB2
E48A-NW 1 1-PB2 2200 31046.6 1-PB2
E48A-NW 1 1-PB2 2250 24355.4651162791 1-PB2
E48A-NW 1 2-PB1 2250 7515.85714285714 2-PB1
E48A-NW 1 2-PB1 2300 12973.34 2-PB1
E48A-NW 1 2-PB1 2350 23176.08 2-PB1
E48A-NW 1 2-PB1 2400 29775.92 2-PB1
E48A-NW 1 2-PB1 2450 29607.82 2-PB1
E48A-NW 1 2-PB1 2500 28933.28 2-PB1
E48A-NW 1 2-PB1 2550 27290.68 2-PB1
E48A-NW 1 2-PB1 2600 26731.7 2-PB1
E48A-NW 1 2-PB1 2650 25322.48 2-PB1
E48A-NW 1 2-PB1 2700 23271.96 2-PB1
E48A-NW 1 2-PB1 2750 23299.52 2-PB1
E48A-NW 1 2-PB1 2800 23399.4 2-PB1
E48A-NW 1 2-PB1 2850 23603.42 2-PB1
E48A-NW 1 2-PB1 2900 22087.62 2-PB1
E48A-NW 1 2-PB1 2950 21214.44 2-PB1
E48A-NW 1 2-PB1 3000 20129.56 2-PB1
E48A-NW 1 2-PB1 3050 19102.32 2-PB1
E48A-NW 1 2-PB1 3100 17836.32 2-PB1
E48A-NW 1 2-PB1 3150 18681.98 2-PB1
E48A-NW 1 2-PB1 3200 20014.98 2-PB1
E48A-NW 1 2-PB1 3250 21560.78 2-PB1
E48A-NW 1 2-PB1 3300 22474.2 2-PB1
E48A-NW 1 2-PB1 3350 23992.5 2-PB1
E48A-NW 1 2-PB1 3400 24148.84 2-PB1
E48A-NW 1 2-PB1 3450 24201.7 2-PB1
E48A-NW 1 2-PB1 3500 25361.52 2-PB1
E48A-NW 1 2-PB1 3550 25820.94 2-PB1
E48A-NW 1 2-PB1 3600 25328.24 2-PB1
E48A-NW 1 2-PB1 3650 23142.96 2-PB1
E48A-NW 1 2-PB1 3700 22460.76 2-PB1
E48A-NW 1 2-PB1 3750 21552.88 2-PB1
E48A-NW 1 2-PB1 3800 23020.42 2-PB1
E48A-NW 1 2-PB1 3850 24977.14 2-PB1
E48A-NW 1 2-PB1 3900 25855.24 2-PB1
E48A-NW 1 2-PB1 3950 28015.56 2-PB1
E48A-NW 1 2-PB1 4000 26383.58 2-PB1
E48A-NW 1 2-PB1 4050 26107.66 2-PB1
E48A-NW 1 2-PB1 4100 25714.62 2-PB1
E48A-NW 1 2-PB1 4150 26759.28 2-PB1
E48A-NW 1 2-PB1 4200 27977.5 2-PB1
E48A-NW 1 2-PB1 4250 27870.24 2-PB1
E48A-NW 1 2-PB1 4300 28548 2-PB1
E48A-NW 1 2-PB1 4350 27274.74 2-PB1
E48A-NW 1 2-PB1 4400 25046.04 2-PB1
E48A-NW 1 2-PB1 4450 24440.1 2-PB1
E48A-NW 1 2-PB1 4500 21013.12 2-PB1
E48A-NW 1 2-PB1 4550 15633.7380952381 2-PB1
E48A-NW 1 3-PA 4550 3848.375 3-PA
E48A-NW 1 3-PA 4600 5054.62 3-PA
E48A-NW 1 3-PA 4650 7587.84 3-PA
E48A-NW 1 3-PA 4700 9684.68 3-PA
E48A-NW 1 3-PA 4750 11170.2 3-PA
E48A-NW 1 3-PA 4800 12899.02 3-PA
E48A-NW 1 3-PA 4850 11402.7 3-PA
E48A-NW 1 3-PA 4900 11126.9 3-PA
E48A-NW 1 3-PA 4950 10676.92 3-PA
E48A-NW 1 3-PA 5000 9673.22 3-PA
E48A-NW 1 3-PA 5050 9389.22 3-PA
E48A-NW 1 3-PA 5100 8790.54 3-PA
E48A-NW 1 3-PA 5150 8011.98 3-PA
E48A-NW 1 3-PA 5200 7660.64 3-PA
E48A-NW 1 3-PA 5250 7424.58 3-PA
E48A-NW 1 3-PA 5300 7376.58 3-PA
E48A-NW 1 3-PA 5350 8388.6 3-PA
E48A-NW 1 3-PA 5400 9626.92 3-PA
E48A-NW 1 3-PA 5450 9801.66 3-PA
E48A-NW 1 3-PA 5500 9656.5 3-PA
E48A-NW 1 3-PA 5550 9070.14 3-PA
E48A-NW 1 3-PA 5600 9280.84 3-PA
E48A-NW 1 3-PA 5650 9110.82 3-PA
E48A-NW 1 3-PA 5700 8948.8 3-PA
E48A-NW 1 3-PA 5750 9948.08 3-PA
E48A-NW 1 3-PA 5800 11061.76 3-PA
E48A-NW 1 3-PA 5850 12497.46 3-PA
E48A-NW 1 3-PA 5900 12261.96 3-PA
E48A-NW 1 3-PA 5950 11262.18 3-PA
E48A-NW 1 3-PA 6000 11094.36 3-PA
E48A-NW 1 3-PA 6050 10981.74 3-PA
E48A-NW 1 3-PA 6100 11033.56 3-PA
E48A-NW 1 3-PA 6150 10358.5 3-PA
E48A-NW 1 3-PA 6200 11026.4 3-PA
E48A-NW 1 3-PA 6250 11269.62 3-PA
E48A-NW 1 3-PA 6300 11809.6 3-PA
E48A-NW 1 3-PA 6350 12745.66 3-PA
E48A-NW 1 3-PA 6400 12973.6 3-PA
E48A-NW 1 3-PA 6450 13330.52 3-PA
E48A-NW 1 3-PA 6500 13740.9 3-PA
E48A-NW 1 3-PA 6550 13769.14 3-PA
E48A-NW 1 3-PA 6600 14106.82 3-PA
E48A-NW 1 3-PA 6650 14517.1 3-PA
E48A-NW 1 3-PA 6700 12833.14 3-PA
E48A-NW 1 3-PA 6750 8914.90909090909 3-PA
E48A-NW 1 4-HA 6750 54083.5882352941 4-HA
E48A-NW 1 4-HA 6800 78939.76 4-HA
E48A-NW 1 4-HA 6850 102209.42 4-HA
E48A-NW 1 4-HA 6900 110517.86 4-HA
E48A-NW 1 4-HA 6950 114461.88 4-HA
E48A-NW 1 4-HA 7000 118521.96 4-HA
E48A-NW 1 4-HA 7050 116546.68 4-HA
E48A-NW 1 4-HA 7100 118842.24 4-HA
E48A-NW 1 4-HA 7150 112102.44 4-HA
E48A-NW 1 4-HA 7200 104422.76 4-HA
E48A-NW 1 4-HA 7250 102567.08 4-HA
E48A-NW 1 4-HA 7300 101957.94 4-HA
E48A-NW 1 4-HA 7350 109083.36 4-HA
E48A-NW 1 4-HA 7400 112910 4-HA
E48A-NW 1 4-HA 7450 115495.74 4-HA
E48A-NW 1 4-HA 7500 113906.92 4-HA
E48A-NW 1 4-HA 7550 113872.58 4-HA
E48A-NW 1 4-HA 7600 121911.26 4-HA
E48A-NW 1 4-HA 7650 117764.06 4-HA
E48A-NW 1 4-HA 7700 111800.24 4-HA
E48A-NW 1 4-HA 7750 106547.5 4-HA
E48A-NW 1 4-HA 7800 103487.52 4-HA
E48A-NW 1 4-HA 7850 94728.86 4-HA
E48A-NW 1 4-HA 7900 90320.92 4-HA
E48A-NW 1 4-HA 7950 99484.26 4-HA
E48A-NW 1 4-HA 8000 103560.18 4-HA
E48A-NW 1 4-HA 8050 104390.98 4-HA
E48A-NW 1 4-HA 8100 103900.3 4-HA
E48A-NW 1 4-HA 8150 117686.82 4-HA
E48A-NW 1 4-HA 8200 116913.1 4-HA
E48A-NW 1 4-HA 8250 112078.02 4-HA
E48A-NW 1 4-HA 8300 105568.82 4-HA
E48A-NW 1 4-HA 8350 105849 4-HA
E48A-NW 1 4-HA 8400 92108.92 4-HA
E48A-NW 1 4-HA 8450 62354.5319148936 4-HA
E48A-NW 1 5-NP 8450 2985.66666666667 5-NP
E48A-NW 1 5-NP 8500 3934.24 5-NP
E48A-NW 1 5-NP 8550 5285.92 5-NP
E48A-NW 1 5-NP 8600 5424.24 5-NP
E48A-NW 1 5-NP 8650 5611.12 5-NP
E48A-NW 1 5-NP 8700 5500.74 5-NP
E48A-NW 1 5-NP 8750 5416.04 5-NP
E48A-NW 1 5-NP 8800 6021.54 5-NP
E48A-NW 1 5-NP 8850 6286.9 5-NP
E48A-NW 1 5-NP 8900 6638.9 5-NP
E48A-NW 1 5-NP 8950 6459.66 5-NP
E48A-NW 1 5-NP 9000 6640.92 5-NP
E48A-NW 1 5-NP 9050 6473.44 5-NP
E48A-NW 1 5-NP 9100 6098.58 5-NP
E48A-NW 1 5-NP 9150 6371.26 5-NP
E48A-NW 1 5-NP 9200 6790.46 5-NP
E48A-NW 1 5-NP 9250 6592.68 5-NP
E48A-NW 1 5-NP 9300 7341.4 5-NP
E48A-NW 1 5-NP 9350 7963.34 5-NP
E48A-NW 1 5-NP 9400 8168.16 5-NP
E48A-NW 1 5-NP 9450 8485.98 5-NP
E48A-NW 1 5-NP 9500 8814.52 5-NP
E48A-NW 1 5-NP 9550 8916.62 5-NP
E48A-NW 1 5-NP 9600 8674.88 5-NP
E48A-NW 1 5-NP 9650 8314.46 5-NP
E48A-NW 1 5-NP 9700 8017.52 5-NP
E48A-NW 1 5-NP 9750 7295.56 5-NP
E48A-NW 1 5-NP 9800 6661.16 5-NP
E48A-NW 1 5-NP 9850 6459.1 5-NP
E48A-NW 1 5-NP 9900 6361.02 5-NP
E48A-NW 1 5-NP 9950 5368.98 5-NP
E48A-NW 1 5-NP 10000 3056.73684210526 5-NP
E48A-NW 1 6-NA 10000 1511.93548387097 6-NA
E48A-NW 1 6-NA 10050 2351.96 6-NA
E48A-NW 1 6-NA 10100 3376.2 6-NA
E48A-NW 1 6-NA 10150 3550.34 6-NA
E48A-NW 1 6-NA 10200 4205.08 6-NA
E48A-NW 1 6-NA 10250 4442.24 6-NA
E48A-NW 1 6-NA 10300 5053.44 6-NA
E48A-NW 1 6-NA 10350 5403.1 6-NA
E48A-NW 1 6-NA 10400 5510.48 6-NA
E48A-NW 1 6-NA 10450 6061.58 6-NA
E48A-NW 1 6-NA 10500 6451.14 6-NA
E48A-NW 1 6-NA 10550 6451.28 6-NA
E48A-NW 1 6-NA 10600 5486.62 6-NA
E48A-NW 1 6-NA 10650 5172.92 6-NA
E48A-NW 1 6-NA 10700 5227.58 6-NA
E48A-NW 1 6-NA 10750 5537.74 6-NA
E48A-NW 1 6-NA 10800 5807.1 6-NA
E48A-NW 1 6-NA 10850 5652.46 6-NA
E48A-NW 1 6-NA 10900 4782.42 6-NA
E48A-NW 1 6-NA 10950 4274.12 6-NA
E48A-NW 1 6-NA 11000 4551.64 6-NA
E48A-NW 1 6-NA 11050 4379.06 6-NA
E48A-NW 1 6-NA 11100 4108.52 6-NA
E48A-NW 1 6-NA 11150 4028.16 6-NA
E48A-NW 1 6-NA 11200 4143.22 6-NA
E48A-NW 1 6-NA 11250 4492.24 6-NA
E48A-NW 1 6-NA 11300 4538.16 6-NA
E48A-NW 1 6-NA 11350 4157.08 6-NA
E48A-NW 1 6-NA 11400 2662.97959183673 6-NA
E48A-NW 1 7-M 11400 13464 7-M
E48A-NW 1 7-M 11450 20799.46 7-M
E48A-NW 1 7-M 11500 30020.74 7-M
E48A-NW 1 7-M 11550 34316.98 7-M
E48A-NW 1 7-M 11600 38086.36 7-M
E48A-NW 1 7-M 11650 41639.42 7-M
